transaction_id,customer_id,product_name,category,quantity,price,total_amount,sale_date,salesperson,region,discount_percent,payment_method,status
TXN_001806,CUST_00814,Smartphone,Electronics,7,744.42,5210.94,2022-01-30,Bob Smith,North,14.8,PayPal,Pending
TXN_001807,CUST_00645,Monitor,Computers,4,184.73,738.92,2020-09-08,alice johnson,Central,20.8,Cash,Completed
TXN_001808,CUST_00553,Smartphone,Electronics,3,172.51,517.53,2022-07-17,Carol Davis,North,,PayPal,Refunded
TXN_001809,CUST_00198,Router,Accessories,4,122.42,489.68,2020-05-18,Bob Smith,Central,25.7,PayPal,Completed
TXN_001810,CUST_01043,Laptop,Networking,3,1291.08,3873.24,2022-01-13,David Brown,East,8.2,Cash,Refunded
TXN_001811,CUST_00125,Tablet,Networking,2,1649.55,3299.1,2023-09-16,Carol Davis,South,,Credit Card,Refunded
TXN_001812,CUST_00357,Router,Networking,4,1443.14,5772.56,2022-12-07,David Brown,West,,Debit Card,Pending
TXN_001813,CUST_00620,Keyboard,Accessories,8,0.0,0.0,2023-01-29,Bob Smith,South,,Cash,Refunded
TXN_001814,CUST_01028,Laptop,Computers,5,1847.02,9235.1,2022-07-12,Eve Wilson,West,27.2,Cash,Cancelled
TXN_001815,CUST_00223,Keyboard,Networking,5,659.28,3296.3999999999996,2021-12-10,Bob Smith,South,19.1,PayPal,Completed
TXN_001816,CUST_01106,Tablet,Computers,3,1369.17,4107.51,2020-01-29,Bob Smith,West,21.9,Bank Transfer,Pending
TXN_001817,CUST_00550,Monitor,Accessories,4,303.41,1213.64,2021-01-05,Bob Smith,North,0.6,Cash,Pending
TXN_001818,CUST_00358,Tablet,Computers,3,525.5,1576.5,2021-07-02,Alice Johnson,North,16.7,Credit Card,Cancelled
TXN_001819,CUST_01113,Router,Peripherals,3,0.0,0.0,2021-03-15,Bob Smith,East,25.7,PayPal,Completed
TXN_001820,CUST_01196,Router,Networking,9,1534.51,13810.59,2022-03-30,Bob Smith,North,6.8,Cash,Pending
TXN_001821,CUST_00166,Keyboard,Accessories,5,271.14,1355.6999999999998,2022-09-06,Alice Johnson,Central,,Bank Transfer,Refunded
TXN_001822,CUST_00540,Keyboard,Computers,1000,1368.97,1368970.0,2022-07-15,bob smith,Central,,Cash,Completed
TXN_001823,CUST_01075,Headphones,Networking,4,110.28,441.12,2020-04-16,David Brown,Central,19.2,PayPal,Refunded
TXN_001824,CUST_00499,Monitor,Networking,6,-100.0,-600.0,2023-04-06,Eve Wilson,North,,Cash,Refunded
TXN_001825,CUST_00480,Headphones,Computers,4,1002.65,4010.6,2023-04-22,Alice Johnson,Central,,Cash,Completed
TXN_001826,CUST_00669,Monitor,Peripherals,8,218.46,1747.68,2023-06-07,Bob Smith,Central,22.3,Credit Card,Refunded
TXN_001827,CUST_00821,Tablet,Accessories,10,712.82,7128.200000000001,2020-11-23,Carol Davis,East,26.1,Debit Card,Refunded
TXN_001828,CUST_00310,Laptop,Electronics,1,897.95,897.95,2023-07-30,Carol Davis,West,,PayPal,Pending
TXN_001829,CUST_00755,Smartphone,Electronics,8,1734.33,13874.64,2021-06-17,Eve Wilson,Central,,PayPal,Completed
TXN_001830,CUST_00817,Webcam,Networking,9,46.11,414.99,2020-12-05,Carol Davis,South,20.3,Credit Card,Completed
TXN_001831,CUST_01148,Headphones,Computers,9,1947.47,17527.23,2021-10-17, Carol Davis ,South,5.8,Debit Card,Completed
TXN_001832,CUST_00390,Mouse,Accessories,4,447.89,1791.56,2020-11-05,Eve Wilson,East,15.4,Bank Transfer,Completed
TXN_001833,CUST_01109,Webcam,Accessories,10,284.87,2848.7,2020-12-29,Eve Wilson,Central,17.7,Bank Transfer,Pending
TXN_001834,CUST_01178,Printer,Networking,10,87.6,876.0,2020-12-31,Alice Johnson,West,27.3,Credit Card,Pending
TXN_001835,CUST_01112,Smartphone,Networking,10,1095.2,10952.0,2022-09-09,Alice Johnson,Central,,PayPal,Cancelled
TXN_001836,CUST_00559,Keyboard,Peripherals,9,94.13,847.17,2021-12-03,Carol Davis,South,26.6,Debit Card,Completed
TXN_001837,CUST_00210,Printer,Electronics,3,609.83,1829.4900000000002,2021-04-04,Alice Johnson,West,,Debit Card,Refunded
TXN_001838,CUST_00763,Tablet,Electronics,3,1919.79,5759.37,2023-09-27,Bob Smith,East,2.0,PayPal,Refunded
TXN_001839,CUST_00479,Printer,Computers,8,1591.3,12730.4,2022-06-18,Bob Smith,Central,8.3,Credit Card,Cancelled
TXN_001840,CUST_00387,Keyboard,Networking,-1,886.33,-886.33,2020-05-04,Eve Wilson,East,16.0,PayPal,Refunded
TXN_001841,CUST_00193,Monitor,Accessories,7,1232.35,8626.449999999999,2023-03-02,Alice Johnson,South,0.6,Debit Card,Completed
TXN_001842,CUST_01114,Smartphone,Electronics,1,1700.79,1700.79,2022-08-22,Eve Wilson,Central,,Debit Card,Refunded
TXN_001843,CUST_00417,Webcam,Accessories,9,1492.77,13434.93,2021-03-01,Bob Smith,Central,6.0,Bank Transfer,Pending
TXN_001844,CUST_00330,Webcam,Accessories,6,1390.22,8341.32,2021-08-03,Carol Davis,West,14.8,Bank Transfer,Pending
TXN_001845,CUST_00595,Keyboard,Networking,8,0.0,0.0,2022-07-22,carol davis,Central,17.1,Bank Transfer,Cancelled
TXN_001846,CUST_00258,Laptop,Networking,8,1947.59,15580.72,2020-12-04,Bob Smith,Central,29.3,Bank Transfer,Pending
TXN_001847,CUST_00061,Printer,Networking,8,1204.22,9633.76,2020-12-28,Eve Wilson,North,,PayPal,Pending
TXN_001848,CUST_00648,Printer,Electronics,8,354.24,2833.92,2022-03-07,Bob Smith,North,5.8,PayPal,Pending
TXN_001849,CUST_01040,Keyboard,Accessories,3,375.36,1126.08,2022-10-21,carol davis,South,20.9,Credit Card,Completed
TXN_001850,CUST_00544,Headphones,Computers,2,1005.66,2011.32,2023-08-23,Alice Johnson,Central,12.6,PayPal,Pending
TXN_001851,CUST_00054,Headphones,Electronics,10,109.9,1099.0,2023-06-02,Bob Smith,North,12.5,Bank Transfer,Cancelled
TXN_001852,CUST_01087,Smartphone,Accessories,2,1475.2,2950.4,2022-10-10,Eve Wilson,North,24.4,Credit Card,Pending
TXN_001853,CUST_00006,Printer,Accessories,1000,506.98,506980.0,2022-11-16,carol davis,North,12.1,Cash,Cancelled
TXN_001854,CUST_01192,Headphones,Accessories,2,928.98,1857.96,2020-12-23,Eve Wilson,Central,4.9,Cash,Refunded
TXN_001855,CUST_00658,Laptop,Computers,-1,1789.87,-1789.87,2020-08-28,Bob Smith,West,8.1,Cash,Cancelled
TXN_001856,CUST_00645,Laptop,Computers,8,1096.26,8770.08,2021-11-07,Carol Davis,West,18.6,PayPal,Refunded
TXN_001857,CUST_01066,Headphones,Peripherals,8,170.18,1361.44,2021-02-16,eve wilson,West,,Bank Transfer,Cancelled
TXN_001858,CUST_00027,Router,Peripherals,1,938.82,938.82,2020-10-05,Bob Smith,West,16.0,Debit Card,Refunded
TXN_001859,CUST_00142,Keyboard,Accessories,1,372.79,372.79,2020-06-12,Eve Wilson,East,,Cash,Cancelled
TXN_001860,CUST_00146,Keyboard,Peripherals,3,1675.77,5027.3099999999995,2023-12-31,david brown,Central,10.7,Credit Card,Completed
TXN_001861,CUST_00999,Keyboard,Peripherals,4,492.88,1971.52,2023-01-11,Alice Johnson,North,19.8,Cash,Pending
TXN_001862,CUST_00691,Smartphone,Networking,4,329.39,1317.56,2020-05-14,Alice Johnson,East,27.7,Credit Card,Cancelled
TXN_001863,CUST_00916,Router,Networking,3,109.79,329.37,2023-01-01,Eve Wilson,East,9.6,PayPal,Refunded
TXN_001864,CUST_01104,Printer,Electronics,7,95.86,671.02,2022-04-08,carol davis,Central,8.6,Cash,Refunded
TXN_001865,CUST_00398,Tablet,Electronics,8,-100.0,-800.0,2021-08-23,Carol Davis,West,1.2,Cash,Cancelled
TXN_001866,CUST_01131,Printer,Computers,6,574.32,3445.92,2021-04-19,Bob Smith,East,28.8,Cash,Refunded
TXN_001867,CUST_00746,Tablet,Networking,2,-100.0,-200.0,2022-02-23,Bob Smith,Central,2.4,Credit Card,Cancelled
TXN_001868,CUST_00258,Webcam,Peripherals,1,517.14,517.14,2021-05-02,Alice Johnson,East,,PayPal,Completed
TXN_001869,CUST_00819,Monitor,Accessories,4,485.12,1940.48,2021-11-16,Carol Davis,Central,21.8,Debit Card,Pending
TXN_001870,CUST_00183,Keyboard,Peripherals,3,578.4,1735.1999999999998,2021-10-26,Eve Wilson,South,,PayPal,Refunded
TXN_001871,CUST_00891,Mouse,Computers,10,1398.73,13987.3,2020-06-28, Alice Johnson ,Central,,Credit Card,Completed
TXN_001872,CUST_00041,Headphones,Computers,7,189.17,1324.1899999999998,2023-02-22,Alice Johnson,West,,Cash,Completed
TXN_001873,CUST_00802,Tablet,Networking,7,303.96,2127.72,2023-06-01,Carol Davis,North,,Debit Card,Pending
TXN_001874,CUST_01176,Smartphone,Accessories,-1,662.12,-662.12,2023-04-14,Bob Smith,Central,11.9,PayPal,Completed
TXN_001875,CUST_00770,Tablet,Accessories,4,59.51,238.04,2023-10-02,Alice Johnson,North,13.8,Cash,Cancelled
TXN_001876,CUST_00812,Laptop,Peripherals,9,-100.0,-900.0,2023-03-22,Alice Johnson,West,25.7,Debit Card,Completed
TXN_001877,CUST_00271,Headphones,Computers,6,460.26,2761.56,2023-05-10,David Brown,West,19.2,Debit Card,Refunded
TXN_001878,CUST_00714,Smartphone,Accessories,5,1476.11,7380.549999999999,2023-11-23,David Brown,South,,Debit Card,Refunded
TXN_001879,CUST_00395,Tablet,Networking,1,1056.25,1056.25,2023-11-25,Eve Wilson,West,10.8,Cash,Completed
TXN_001880,CUST_00140,Tablet,Electronics,10,532.47,5324.700000000001,2023-10-17,Eve Wilson,East,27.0,Bank Transfer,Cancelled
TXN_001881,CUST_00485,Laptop,Electronics,7,1142.86,8000.0199999999995,2022-09-26,Alice Johnson,East,,Cash,Completed
TXN_001882,CUST_00533,Mouse,Computers,2,84.77,169.54,2021-02-23,Eve Wilson,West,25.1,PayPal,Completed
TXN_001883,CUST_00590,Tablet,Electronics,2,22.25,44.5,2021-08-09,David Brown,East,1.2,Credit Card,Cancelled
TXN_001884,CUST_01129,Monitor,Accessories,6,668.99,4013.94,2022-06-06,Eve Wilson,South,28.6,Cash,Cancelled
TXN_001885,CUST_00581,Smartphone,Networking,6,-100.0,-600.0,2022-10-16,Bob Smith,South,24.3,PayPal,Completed
TXN_001886,CUST_00954,Laptop,Networking,9,292.02,2628.18,2021-05-07,Carol Davis,South,,Bank Transfer,Cancelled
TXN_001887,CUST_00170,Webcam,Accessories,1,971.42,971.42,2020-03-22,Carol Davis,West,13.9,Debit Card,Pending
TXN_001888,CUST_00742,Mouse,Computers,8,620.87,4966.96,2023-02-17,Bob Smith,South,,Cash,Completed
TXN_001889,CUST_00872,Headphones,Accessories,8,1495.62,11964.96,2020-10-07,Bob Smith,West,14.5,Credit Card,Pending
TXN_001890,CUST_01086,Laptop,Peripherals,1000,1792.37,1792370.0,2023-01-13,Carol Davis,Central,25.3,Credit Card,Completed
TXN_001891,CUST_00566,Keyboard,Computers,6,1171.98,7031.88,2020-04-19,Eve Wilson,East,17.4,PayPal,Completed
TXN_001892,CUST_00113,Printer,Networking,7,1337.23,9360.61,2022-03-14,Carol Davis,South,5.6,PayPal,Refunded
TXN_001893,CUST_00800,Printer,Accessories,6,1684.51,10107.06,2021-08-23,Carol Davis,West,0.7,Bank Transfer,Pending
TXN_001894,CUST_00300,Mouse,Computers,8,565.85,4526.8,2021-01-18,bob smith,Central,,Cash,Pending
TXN_001895,CUST_00391,Printer,Electronics,1000,160.67,160670.0,2021-08-12,Bob Smith,South,13.7,PayPal,Refunded
TXN_001896,CUST_00452,Smartphone,Computers,5,1039.5,5197.5,2023-12-27,Bob Smith,North,,Cash,Cancelled
TXN_001897,CUST_00418,Headphones,Networking,5,-100.0,-500.0,2023-08-24,David Brown,West,16.1,Bank Transfer,Pending
TXN_001898,CUST_00930,Monitor,Accessories,7,1817.94,12725.58,2023-04-16,Alice Johnson,Central,6.6,Credit Card,Pending
TXN_001899,CUST_01007,Printer,Accessories,0,50000.0,0.0,2023-10-17,Carol Davis,Central,21.3,PayPal,Refunded
TXN_001900,CUST_00840,Smartphone,Peripherals,6,797.7,4786.200000000001,2020-07-22,Carol Davis,North,27.9,Bank Transfer,Completed
TXN_001901,CUST_01152,Printer,Networking,10,1772.28,17722.8,2020-06-25,Carol Davis,North,22.0,PayPal,Pending
TXN_001902,CUST_00935,Laptop,Electronics,7,1287.06,9009.42,2021-12-30,David Brown,South,1.5,Credit Card,Completed
TXN_001903,CUST_00827,Router,Networking,1,501.07,501.07,2020-11-07,David Brown,North,26.6,PayPal,Completed
TXN_001904,CUST_01192,Laptop,Computers,3,219.68,659.04,2023-11-28,David Brown,West,25.0,Credit Card,Pending
TXN_001905,CUST_00492,Laptop,Computers,9,1528.17,13753.53,2023-07-27,Alice Johnson,South,,Credit Card,Refunded
TXN_001906,CUST_00282,Smartphone,Electronics,5,796.25,3981.25,2020-05-16,Alice Johnson,West,,Credit Card,Refunded
TXN_001907,CUST_01095,Headphones,Accessories,6,597.4,3584.3999999999996,2023-06-22,Bob Smith,North,8.8,PayPal,Completed
TXN_001908,CUST_01183,Router,Networking,2,1306.06,2612.12,2020-02-13, Carol Davis ,West,26.6,Credit Card,Refunded
TXN_001909,CUST_00267,Router,Accessories,9,387.01,3483.09,2021-08-28,Carol Davis,Central,19.5,PayPal,Pending
TXN_001910,CUST_00047,Webcam,Peripherals,6,1040.89,6245.34,2021-11-05,Eve Wilson,South,14.5,PayPal,Completed
TXN_001911,CUST_00266,Smartphone,Peripherals,-1,1749.71,-1749.71,2020-09-16,Carol Davis,East,8.1,Credit Card,Completed
TXN_001912,CUST_00831,Webcam,Networking,3,1670.47,5011.41,2023-02-14,bob smith,East,25.0,PayPal,Completed
TXN_001913,CUST_00040,Printer,Accessories,8,1994.65,15957.2,2021-07-06,Bob Smith,South,20.7,Bank Transfer,Refunded
TXN_001914,CUST_00258,Keyboard,Peripherals,10,50000.0,500000.0,2023-08-24,Bob Smith,South,5.5,Debit Card,Refunded
TXN_001915,CUST_00914,Keyboard,Networking,1,1040.47,1040.47,2022-10-04,Alice Johnson,North,26.5,PayPal,Cancelled
TXN_001916,CUST_00288,Tablet,Computers,3,0.0,0.0,2020-03-09,carol davis,East,27.9,Credit Card,Pending
TXN_001917,CUST_00464,Printer,Networking,9,1839.46,16555.14,2021-03-06,Carol Davis,South,19.9,PayPal,Pending
TXN_001918,CUST_01113,Headphones,Networking,10,1513.39,15133.900000000001,2022-04-13,Carol Davis,East,18.2,PayPal,Cancelled
TXN_001919,CUST_00234,Headphones,Accessories,6,502.78,3016.68,2020-11-26,Eve Wilson,West,,Bank Transfer,Cancelled
TXN_001920,CUST_00320,Printer,Computers,9,793.85,7144.650000000001,2022-03-25,David Brown,East,15.4,Credit Card,Completed
TXN_001921,CUST_00200,Mouse,Accessories,7,597.7,4183.900000000001,2022-08-09,david brown,East,3.4,Cash,Completed
TXN_001922,CUST_00878,Mouse,Accessories,-1,1954.68,-1954.68,2022-05-18,David Brown,East,,Credit Card,Refunded
TXN_001923,CUST_00731,Headphones,Accessories,9,1872.7,16854.3,2022-04-26,Bob Smith,East,9.8,Cash,Completed
TXN_001924,CUST_00686,Printer,Computers,4,1191.91,4767.64,2021-09-05,David Brown,West,29.4,Cash,Refunded
TXN_001925,CUST_00172,Tablet,Accessories,9,467.99,4211.91,2021-09-03,carol davis,Central,,Bank Transfer,Pending
TXN_001926,CUST_01043,Router,Computers,3,210.83,632.49,2021-08-09,Eve Wilson,South,,Debit Card,Completed
TXN_001927,CUST_01064,Headphones,Electronics,2,1379.92,2759.84,2022-11-20,David Brown,East,,PayPal,Refunded
TXN_001928,CUST_01077,Webcam,Computers,8,182.45,1459.6,2020-07-17,David Brown,North,29.6,PayPal,Refunded
TXN_001929,CUST_00169,Printer,Networking,2,1442.96,2885.92,2023-02-12,David Brown,East,,Credit Card,Completed
TXN_001930,CUST_01194,Router,Peripherals,10,643.58,6435.8,2020-09-05,Alice Johnson,West,3.9,PayPal,Cancelled
TXN_001931,CUST_00059,Keyboard,Accessories,3,1052.47,3157.41,2021-11-04,Eve Wilson,South,0.9,Credit Card,Completed
TXN_001932,CUST_00484,Mouse,Networking,4,50000.0,200000.0,2023-03-06,alice johnson,Central,,Cash,Refunded
TXN_001933,CUST_00075,Smartphone,Computers,6,1313.0,7878.0,2023-03-23,David Brown,South,10.0,Bank Transfer,Completed
TXN_001934,CUST_00017,Printer,Networking,1,1355.22,1355.22,2020-09-21,Eve Wilson,Central,6.4,Cash,Completed
TXN_001935,CUST_00794,Keyboard,Computers,9,1706.0,15354.0,2023-03-10,Eve Wilson,West,18.7,Credit Card,Refunded
TXN_001936,CUST_00579,Printer,Accessories,3,483.34,1450.02,2023-03-12,david brown,South,,Credit Card,Refunded
TXN_001937,CUST_00300,Webcam,Computers,3,1426.94,4280.82,2021-03-05,david brown,Central,,Bank Transfer,Refunded
TXN_001938,CUST_00119,Mouse,Networking,7,1244.99,8714.93,2021-07-27,David Brown,Central,1.3,Credit Card,Refunded
TXN_001939,CUST_00523,Monitor,Electronics,10,1033.78,10337.8,2022-11-15, Carol Davis ,West,,Bank Transfer,Cancelled
TXN_001940,CUST_01135,Monitor,Networking,-1,672.55,-672.55,2020-10-07,Carol Davis,South,1.2,PayPal,Completed
TXN_001941,CUST_01169,Router,Computers,1,1088.09,1088.09,2023-11-09,David Brown,West,,Cash,Pending
TXN_001942,CUST_00388,Monitor,Peripherals,9,445.0,4005.0,2020-06-11,david brown,Central,,Credit Card,Refunded
TXN_001943,CUST_00584,Monitor,Electronics,1,833.43,833.43,2021-09-11,Carol Davis,South,22.5,Debit Card,Refunded
TXN_001944,CUST_00400,Printer,Electronics,10,1322.74,13227.4,2020-10-14,Bob Smith,East,,Debit Card,Completed
TXN_001945,CUST_00117,Headphones,Networking,10,380.11,3801.1000000000004,2020-03-03,Carol Davis,South,1.4,Credit Card,Pending
TXN_001946,CUST_00475,Headphones,Accessories,10,1491.94,14919.400000000001,2022-10-09,David Brown,North,18.0,Bank Transfer,Pending
TXN_001947,CUST_00317,Laptop,Electronics,8,578.76,4630.08,2022-08-29,Carol Davis,East,21.7,PayPal,Cancelled
TXN_001948,CUST_00161,Smartphone,Computers,9,1747.4,15726.6,2022-04-22,Eve Wilson,South,4.4,PayPal,Pending
TXN_001949,CUST_00180,Headphones,Peripherals,1,444.03,444.03,2021-05-26,Eve Wilson,West,,Debit Card,Refunded
TXN_001950,CUST_00144,Keyboard,Electronics,7,584.22,4089.54,2022-01-17,david brown,East,15.2,Credit Card,Completed
TXN_001951,CUST_00816,Router,Peripherals,3,1788.59,5365.7699999999995,2023-03-30,Bob Smith,Central,15.1,Cash,Pending
TXN_001952,CUST_00302,Laptop,Electronics,0,50000.0,0.0,2023-05-12,Eve Wilson,West,4.4,Debit Card,Refunded
TXN_001953,CUST_00615,Webcam,Peripherals,1,1781.53,1781.53,2021-09-24,Carol Davis,Central,22.8,Cash,Cancelled
TXN_001954,CUST_00311,Mouse,Computers,3,1518.56,4555.68,2020-07-07,David Brown,West,,Credit Card,Pending
TXN_001955,CUST_00441,Router,Computers,4,1209.95,4839.8,2022-02-05,David Brown,North,19.2,Bank Transfer,Refunded
TXN_001956,CUST_01184,Tablet,Computers,0,1497.42,0.0,2020-11-08, Carol Davis ,Central,6.1,Credit Card,Refunded
TXN_001957,CUST_00323,Monitor,Peripherals,2,-100.0,-200.0,2022-08-16,David Brown,Central,20.7,PayPal,Refunded
TXN_001958,CUST_00383,Router,Networking,1,1539.1,1539.1,2022-10-05,Carol Davis,North,2.8,Cash,Completed
TXN_001959,CUST_00097,Laptop,Peripherals,3,1188.69,3566.07,2021-01-01,bob smith,North,16.7,Cash,Completed
TXN_001960,CUST_00656,Tablet,Peripherals,1,1819.75,1819.75,2020-02-20,Carol Davis,East,,Bank Transfer,Cancelled
TXN_001961,CUST_00685,Smartphone,Networking,1,0.0,0.0,2020-04-11,Carol Davis,Central,,Bank Transfer,Refunded
TXN_001962,CUST_00679,Tablet,Networking,3,1049.2,3147.6000000000004,2021-06-04,Carol Davis,South,19.6,Debit Card,Completed
TXN_001963,CUST_00123,Headphones,Networking,1,485.03,485.03,2021-03-15,Carol Davis,North,14.1,Credit Card,Cancelled
TXN_001964,CUST_00970,Laptop,Peripherals,1000,1019.95,1019950.0,2022-03-16,Alice Johnson,East,25.2,Debit Card,Cancelled
TXN_001965,CUST_01198,Smartphone,Peripherals,5,1332.0,6660.0,2022-07-15,Carol Davis,South,6.9,Cash,Completed
TXN_001966,CUST_00445,Laptop,Accessories,2,727.04,1454.08,2022-11-17, Carol Davis ,West,4.6,Bank Transfer,Completed
TXN_001967,CUST_00566,Router,Electronics,1000,510.43,510430.0,2021-05-06,David Brown,North,29.7,Bank Transfer,Pending
TXN_001968,CUST_01087,Monitor,Accessories,9,1318.79,11869.11,2020-11-16,bob smith,East,21.2,PayPal,Pending
TXN_001969,CUST_00922,Router,Accessories,3,50000.0,150000.0,2021-07-27,David Brown,East,,Bank Transfer,Completed
TXN_001970,CUST_00523,Monitor,Electronics,1,538.07,538.07,2022-07-17,Eve Wilson,East,13.5,PayPal,Completed
TXN_001971,CUST_00863,Laptop,Electronics,9,1467.82,13210.38,2020-08-12,David Brown,Central,,PayPal,Pending
TXN_001972,CUST_00359,Smartphone,Accessories,4,1574.44,6297.76,2021-10-18,Bob Smith,South,,Bank Transfer,Refunded
TXN_001973,CUST_00205,Tablet,Computers,1,1285.67,1285.67,2020-04-06,Alice Johnson,West,,Cash,Completed
TXN_001974,CUST_01092,Headphones,Accessories,1,1125.67,1125.67,2021-07-01,Alice Johnson,West,19.4,Bank Transfer,Cancelled
TXN_001975,CUST_00280,Headphones,Accessories,9,0.0,0.0,2023-12-20,Bob Smith,North,17.6,Bank Transfer,Cancelled
TXN_001976,CUST_00149,Monitor,Computers,1000,578.06,578060.0,2022-08-17,Eve Wilson,Central,23.6,Debit Card,Pending
TXN_001977,CUST_00012,Mouse,Accessories,6,935.96,5615.76,2021-05-29,Carol Davis,South,6.6,Bank Transfer,Cancelled
TXN_001978,CUST_01138,Smartphone,Accessories,1000,0.0,0.0,2023-11-15,David Brown,South,14.8,Debit Card,Completed
TXN_001979,CUST_00539,Laptop,Computers,4,0.0,0.0,2023-01-21,Alice Johnson,South,2.1,Cash,Completed
TXN_001980,CUST_01007,Mouse,Accessories,-1,879.52,-879.52,2020-05-27,David Brown,East,,Cash,Pending
TXN_001981,CUST_00122,Mouse,Computers,5,50000.0,250000.0,2022-09-07, Carol Davis ,Central,6.9,Debit Card,Completed
TXN_001982,CUST_00808,Smartphone,Computers,1000,1770.55,1770550.0,2023-11-02,Eve Wilson,West,24.9,Debit Card,Refunded
TXN_001983,CUST_00250,Keyboard,Networking,6,1072.73,6436.38,2022-06-09,Eve Wilson,Central,1.6,Debit Card,Pending
TXN_001984,CUST_01076,Headphones,Computers,8,1223.09,9784.72,2021-05-04,Bob Smith,North,10.6,Bank Transfer,Cancelled
TXN_001985,CUST_00370,Keyboard,Accessories,1,1445.1,1445.1,2021-05-22,alice johnson,East,21.6,Credit Card,Cancelled
TXN_001986,CUST_00191,Keyboard,Computers,9,952.75,8574.75,2022-09-26, Carol Davis ,Central,8.4,Credit Card,Completed
TXN_001987,CUST_00414,Tablet,Accessories,7,152.67,1068.6899999999998,2021-08-06,david brown,East,23.9,Debit Card,Refunded
TXN_001988,CUST_00121,Tablet,Accessories,7,1264.42,8850.94,2020-09-02,Carol Davis,East,13.6,Credit Card,Completed
TXN_001989,CUST_00922,Keyboard,Peripherals,4,863.27,3453.08,2022-01-08,Bob Smith,North,3.2,Credit Card,Pending
TXN_001990,CUST_00918,Keyboard,Accessories,5,704.46,3522.3,2023-04-05,Eve Wilson,West,5.7,Debit Card,Refunded
TXN_001991,CUST_00473,Monitor,Accessories,4,1896.35,7585.4,2022-10-11,Alice Johnson,South,1.8,Credit Card,Cancelled
TXN_001992,CUST_01087,Headphones,Electronics,9,-100.0,-900.0,2021-03-20, Bob Smith ,West,9.6,PayPal,Cancelled
TXN_001993,CUST_00978,Keyboard,Accessories,7,463.42,3243.94,2020-10-21,Alice Johnson,East,27.3,Bank Transfer,Refunded
TXN_001994,CUST_00573,Laptop,Peripherals,10,1820.47,18204.7,2023-06-09,David Brown,Central,,Cash,Pending
TXN_001995,CUST_00689,Monitor,Computers,6,1412.87,8477.22,2022-05-03,Bob Smith,North,,Bank Transfer,Pending
TXN_001996,CUST_00839,Webcam,Electronics,7,193.58,1355.0600000000002,2022-03-04,David Brown,North,,PayPal,Refunded
TXN_001997,CUST_00715,Router,Accessories,5,963.5,4817.5,2020-12-31,Alice Johnson,South,,PayPal,Refunded
